/home/chunyulin/anaconda3/envs/offline_rl/lib/python3.10/site-packages/gymnasium/envs/registration.py:519: DeprecationWarning: [33mWARN: The environment HalfCheetah-v4 is out of date. You should consider upgrading to version `v5`.[0m
  logger.deprecation(
  3%|███▊                                                                                                                     | 31/1000 [06:44<3:35:23, 13.34s/it]
Episode 264: ELoss: 7589.52, Recon Loss: 0.20, SAC Loss: 7589.33, Reward: -466.35
Episode 265: ELoss: 7611.83, Recon Loss: 0.20, SAC Loss: 7611.64, Reward: -464.46
Episode 266: ELoss: 7613.32, Recon Loss: 0.20, SAC Loss: 7613.12, Reward: -463.44
Episode 267: ELoss: 7656.72, Recon Loss: 0.20, SAC Loss: 7656.53, Reward: -463.78
Episode 268: ELoss: 7615.86, Recon Loss: 0.20, SAC Loss: 7615.66, Reward: -462.80
Episode 269: ELoss: 7663.65, Recon Loss: 0.19, SAC Loss: 7663.45, Reward: -461.99
Episode 270: ELoss: 7687.43, Recon Loss: 0.19, SAC Loss: 7687.24, Reward: -461.44
Episode 271: ELoss: 7638.71, Recon Loss: 0.19, SAC Loss: 7638.51, Reward: -464.38
Episode 272: ELoss: 7694.21, Recon Loss: 0.19, SAC Loss: 7694.02, Reward: -464.18
Episode 273: ELoss: 7763.34, Recon Loss: 0.19, SAC Loss: 7763.15, Reward: -466.11
Episode 274: ELoss: 7722.66, Recon Loss: 0.19, SAC Loss: 7722.47, Reward: -467.91
Episode 275: ELoss: 7735.08, Recon Loss: 0.19, SAC Loss: 7734.89, Reward: -468.44
Episode 276: ELoss: 7708.95, Recon Loss: 0.19, SAC Loss: 7708.76, Reward: -466.52
Episode 277: ELoss: 7733.29, Recon Loss: 0.19, SAC Loss: 7733.11, Reward: -465.74
Episode 278: ELoss: 7723.40, Recon Loss: 0.19, SAC Loss: 7723.22, Reward: -465.31
Episode 279: ELoss: 7776.02, Recon Loss: 0.19, SAC Loss: 7775.83, Reward: -465.06
Episode 280: ELoss: 7835.36, Recon Loss: 0.19, SAC Loss: 7835.17, Reward: -466.33
Episode 281: ELoss: 7798.56, Recon Loss: 0.18, SAC Loss: 7798.38, Reward: -465.80
Episode 282: ELoss: 7788.68, Recon Loss: 0.18, SAC Loss: 7788.50, Reward: -466.69
Episode 283: ELoss: 7870.61, Recon Loss: 0.18, SAC Loss: 7870.43, Reward: -466.95
Episode 284: ELoss: 7834.91, Recon Loss: 0.18, SAC Loss: 7834.73, Reward: -466.32
Episode 285: ELoss: 7870.22, Recon Loss: 0.18, SAC Loss: 7870.04, Reward: -466.11
Episode 286: ELoss: 7897.15, Recon Loss: 0.18, SAC Loss: 7896.97, Reward: -466.77
Episode 287: ELoss: 7915.78, Recon Loss: 0.18, SAC Loss: 7915.60, Reward: -467.33
Episode 288: ELoss: 7956.06, Recon Loss: 0.18, SAC Loss: 7955.88, Reward: -465.11
Episode 289: ELoss: 7865.36, Recon Loss: 0.18, SAC Loss: 7865.18, Reward: -465.44
Episode 290: ELoss: 7910.09, Recon Loss: 0.18, SAC Loss: 7909.91, Reward: -465.77
Episode 291: ELoss: 7928.15, Recon Loss: 0.18, SAC Loss: 7927.97, Reward: -466.17
Episode 292: ELoss: 7914.90, Recon Loss: 0.18, SAC Loss: 7914.73, Reward: -467.15
Episode 293: ELoss: 8001.23, Recon Loss: 0.18, SAC Loss: 8001.05, Reward: -463.72
Episode 294: ELoss: 7952.53, Recon Loss: 0.17, SAC Loss: 7952.35, Reward: -466.07
Episode 295: ELoss: 7996.85, Recon Loss: 0.17, SAC Loss: 7996.68, Reward: -466.98
Episode 296: ELoss: 7937.75, Recon Loss: 0.17, SAC Loss: 7937.57, Reward: -465.11
Episode 297: ELoss: 7948.46, Recon Loss: 0.17, SAC Loss: 7948.28, Reward: -464.73
Episode 298: ELoss: 7986.23, Recon Loss: 0.17, SAC Loss: 7986.06, Reward: -465.07
Episode 299: ELoss: 8029.25, Recon Loss: 0.17, SAC Loss: 8029.08, Reward: -464.95
Episode 300: ELoss: 7976.58, Recon Loss: 0.17, SAC Loss: 7976.41, Reward: -462.47
Episode 301: ELoss: 8027.32, Recon Loss: 0.17, SAC Loss: 8027.15, Reward: -463.59
Episode 302: ELoss: 8044.99, Recon Loss: 0.17, SAC Loss: 8044.82, Reward: -463.08
Episode 303: ELoss: 8091.40, Recon Loss: 0.17, SAC Loss: 8091.23, Reward: -465.13
Episode 304: ELoss: 8044.95, Recon Loss: 0.17, SAC Loss: 8044.78, Reward: -463.92
Episode 305: ELoss: 8094.17, Recon Loss: 0.17, SAC Loss: 8094.00, Reward: -463.01
Episode 306: ELoss: 8119.46, Recon Loss: 0.17, SAC Loss: 8119.29, Reward: -462.54
Episode 307: ELoss: 8067.03, Recon Loss: 0.17, SAC Loss: 8066.86, Reward: -462.59
Episode 308: ELoss: 8126.94, Recon Loss: 0.17, SAC Loss: 8126.77, Reward: -461.60
Episode 309: ELoss: 8127.31, Recon Loss: 0.17, SAC Loss: 8127.14, Reward: -461.89
Episode 310: ELoss: 8076.43, Recon Loss: 0.17, SAC Loss: 8076.27, Reward: -461.41
Episode 311: ELoss: 8146.15, Recon Loss: 0.17, SAC Loss: 8145.98, Reward: -461.16
Episode 312: ELoss: 8143.32, Recon Loss: 0.16, SAC Loss: 8143.16, Reward: -461.29
Episode 313: ELoss: 8155.60, Recon Loss: 0.16, SAC Loss: 8155.43, Reward: -461.80
Episode 314: ELoss: 8135.06, Recon Loss: 0.16, SAC Loss: 8134.89, Reward: -463.03
Episode 315: ELoss: 8163.89, Recon Loss: 0.16, SAC Loss: 8163.73, Reward: -463.31
Episode 316: ELoss: 8241.88, Recon Loss: 0.16, SAC Loss: 8241.72, Reward: -462.00
Episode 317: ELoss: 8178.46, Recon Loss: 0.16, SAC Loss: 8178.30, Reward: -461.19
Episode 318: ELoss: 8160.09, Recon Loss: 0.16, SAC Loss: 8159.93, Reward: -461.51
Episode 319: ELoss: 8274.47, Recon Loss: 0.16, SAC Loss: 8274.31, Reward: -462.35
Episode 320: ELoss: 8295.13, Recon Loss: 0.16, SAC Loss: 8294.97, Reward: -462.21
Episode 321: ELoss: 8234.29, Recon Loss: 0.16, SAC Loss: 8234.13, Reward: -461.20
Episode 322: ELoss: 8207.50, Recon Loss: 0.16, SAC Loss: 8207.35, Reward: -461.25
Episode 323: ELoss: 8307.41, Recon Loss: 0.16, SAC Loss: 8307.25, Reward: -461.64
Episode 324: ELoss: 8231.22, Recon Loss: 0.16, SAC Loss: 8231.06, Reward: -461.89
Episode 325: ELoss: 8299.18, Recon Loss: 0.16, SAC Loss: 8299.02, Reward: -463.81
Episode 326: ELoss: 8291.43, Recon Loss: 0.16, SAC Loss: 8291.27, Reward: -464.99
Episode 327: ELoss: 8286.19, Recon Loss: 0.16, SAC Loss: 8286.03, Reward: -465.52
Episode 328: ELoss: 8328.66, Recon Loss: 0.16, SAC Loss: 8328.51, Reward: -464.59
Episode 329: ELoss: 8306.75, Recon Loss: 0.15, SAC Loss: 8306.59, Reward: -463.81
Episode 330: ELoss: 8364.05, Recon Loss: 0.15, SAC Loss: 8363.90, Reward: -463.81
Episode 331: ELoss: 8283.66, Recon Loss: 0.15, SAC Loss: 8283.50, Reward: -463.73
Episode 332: ELoss: 8395.29, Recon Loss: 0.15, SAC Loss: 8395.14, Reward: -463.51
Episode 333: ELoss: 8387.63, Recon Loss: 0.15, SAC Loss: 8387.48, Reward: -462.46
Episode 334: ELoss: 8387.89, Recon Loss: 0.15, SAC Loss: 8387.73, Reward: -461.80
Episode 335: ELoss: 8332.15, Recon Loss: 0.15, SAC Loss: 8331.99, Reward: -461.70
Episode 336: ELoss: 8352.59, Recon Loss: 0.15, SAC Loss: 8352.43, Reward: -461.43
Episode 337: ELoss: 8402.86, Recon Loss: 0.15, SAC Loss: 8402.71, Reward: -462.67
Episode 338: ELoss: 8331.90, Recon Loss: 0.15, SAC Loss: 8331.75, Reward: -463.44
Episode 339: ELoss: 8420.29, Recon Loss: 0.15, SAC Loss: 8420.14, Reward: -465.25
Episode 340: ELoss: 8393.89, Recon Loss: 0.15, SAC Loss: 8393.74, Reward: -462.49
Episode 341: ELoss: 8434.76, Recon Loss: 0.15, SAC Loss: 8434.61, Reward: -461.96
Episode 342: ELoss: 8469.55, Recon Loss: 0.15, SAC Loss: 8469.40, Reward: -462.93
Episode 343: ELoss: 8497.22, Recon Loss: 0.15, SAC Loss: 8497.08, Reward: -462.71
Episode 344: ELoss: 8407.75, Recon Loss: 0.15, SAC Loss: 8407.60, Reward: -463.69
Episode 345: ELoss: 8425.98, Recon Loss: 0.15, SAC Loss: 8425.83, Reward: -463.74
Episode 346: ELoss: 8485.18, Recon Loss: 0.15, SAC Loss: 8485.03, Reward: -464.50
Episode 347: ELoss: 8488.10, Recon Loss: 0.15, SAC Loss: 8487.96, Reward: -465.12
Episode 348: ELoss: 8482.80, Recon Loss: 0.15, SAC Loss: 8482.65, Reward: -464.23
Episode 349: ELoss: 8475.50, Recon Loss: 0.15, SAC Loss: 8475.35, Reward: -463.03
Episode 350: ELoss: 8488.82, Recon Loss: 0.15, SAC Loss: 8488.67, Reward: -462.53
Episode 351: ELoss: 8463.90, Recon Loss: 0.15, SAC Loss: 8463.75, Reward: -462.66
Episode 352: ELoss: 8573.88, Recon Loss: 0.14, SAC Loss: 8573.73, Reward: -462.05
Episode 353: ELoss: 8443.73, Recon Loss: 0.14, SAC Loss: 8443.59, Reward: -462.20
Episode 354: ELoss: 8509.59, Recon Loss: 0.14, SAC Loss: 8509.45, Reward: -461.10
Episode 355: ELoss: 8550.50, Recon Loss: 0.14, SAC Loss: 8550.36, Reward: -461.72
Episode 356: ELoss: 8519.31, Recon Loss: 0.14, SAC Loss: 8519.17, Reward: -462.31
Episode 357: ELoss: 8512.36, Recon Loss: 0.14, SAC Loss: 8512.21, Reward: -462.60
Episode 358: ELoss: 8572.27, Recon Loss: 0.14, SAC Loss: 8572.12, Reward: -461.49
Episode 359: ELoss: 8531.61, Recon Loss: 0.14, SAC Loss: 8531.47, Reward: -461.51
Episode 360: ELoss: 8515.20, Recon Loss: 0.14, SAC Loss: 8515.06, Reward: -461.36
Episode 361: ELoss: 8594.92, Recon Loss: 0.14, SAC Loss: 8594.78, Reward: -462.01
Episode 362: ELoss: 8607.82, Recon Loss: 0.14, SAC Loss: 8607.68, Reward: -462.23
Episode 363: ELoss: 8583.03, Recon Loss: 0.14, SAC Loss: 8582.89, Reward: -462.73
Episode 364: ELoss: 8601.71, Recon Loss: 0.14, SAC Loss: 8601.57, Reward: -463.69
Episode 365: ELoss: 8654.33, Recon Loss: 0.14, SAC Loss: 8654.20, Reward: -464.81
Episode 366: ELoss: 8652.92, Recon Loss: 0.14, SAC Loss: 8652.79, Reward: -465.81
Episode 367: ELoss: 8718.23, Recon Loss: 0.14, SAC Loss: 8718.09, Reward: -465.58
Episode 368: ELoss: 8716.62, Recon Loss: 0.14, SAC Loss: 8716.48, Reward: -466.24
Episode 369: ELoss: 8641.23, Recon Loss: 0.14, SAC Loss: 8641.10, Reward: -466.72
Episode 370: ELoss: 8685.42, Recon Loss: 0.14, SAC Loss: 8685.29, Reward: -466.56
Episode 371: ELoss: 8696.25, Recon Loss: 0.14, SAC Loss: 8696.12, Reward: -467.85
Episode 372: ELoss: 8679.58, Recon Loss: 0.14, SAC Loss: 8679.44, Reward: -467.30
Episode 373: ELoss: 8714.74, Recon Loss: 0.14, SAC Loss: 8714.60, Reward: -467.21
Episode 374: ELoss: 8693.02, Recon Loss: 0.14, SAC Loss: 8692.88, Reward: -465.75
Episode 375: ELoss: 8700.58, Recon Loss: 0.14, SAC Loss: 8700.45, Reward: -466.48
Episode 376: ELoss: 8769.63, Recon Loss: 0.14, SAC Loss: 8769.49, Reward: -466.51
Episode 377: ELoss: 8696.81, Recon Loss: 0.13, SAC Loss: 8696.68, Reward: -466.72
Episode 378: ELoss: 8782.98, Recon Loss: 0.13, SAC Loss: 8782.84, Reward: -466.47
Episode 379: ELoss: 8807.01, Recon Loss: 0.13, SAC Loss: 8806.87, Reward: -466.22
Episode 380: ELoss: 8746.73, Recon Loss: 0.13, SAC Loss: 8746.59, Reward: -465.10
Episode 381: ELoss: 8699.11, Recon Loss: 0.13, SAC Loss: 8698.98, Reward: -466.31
Episode 382: ELoss: 8707.06, Recon Loss: 0.13, SAC Loss: 8706.92, Reward: -466.67
Episode 383: ELoss: 8790.63, Recon Loss: 0.13, SAC Loss: 8790.49, Reward: -466.47
Episode 384: ELoss: 8779.56, Recon Loss: 0.13, SAC Loss: 8779.43, Reward: -466.07
Episode 385: ELoss: 8830.53, Recon Loss: 0.13, SAC Loss: 8830.40, Reward: -466.85
Episode 386: ELoss: 8796.05, Recon Loss: 0.13, SAC Loss: 8795.92, Reward: -466.15
Episode 387: ELoss: 8793.80, Recon Loss: 0.13, SAC Loss: 8793.67, Reward: -465.57
Episode 388: ELoss: 8785.63, Recon Loss: 0.13, SAC Loss: 8785.50, Reward: -465.98
Episode 389: ELoss: 8808.42, Recon Loss: 0.13, SAC Loss: 8808.29, Reward: -465.88
Traceback (most recent call last):
  File "/home/chunyulin/Desktop/DRL/DRL_Final/train.py", line 121, in <module>
    main()
  File "/home/chunyulin/Desktop/DRL/DRL_Final/train.py", line 76, in main
    sac_loss, enc_dec_loss = agent.update_actor_critic(agent.replay_buffer, batch_size)
  File "/home/chunyulin/Desktop/DRL/DRL_Final/utils.py", line 211, in update_actor_critic
    embedding = self.encoder(states, actions, rewards, next_states)
  File "/home/chunyulin/anaconda3/envs/offline_rl/lib/python3.10/site-packages/torch/nn/modules/module.py", line 1739, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)
  File "/home/chunyulin/anaconda3/envs/offline_rl/lib/python3.10/site-packages/torch/nn/modules/module.py", line 1750, in _call_impl
    return forward_call(*args, **kwargs)
  File "/home/chunyulin/Desktop/DRL/DRL_Final/utils.py", line 47, in forward
    embedding = self.net(x)
  File "/home/chunyulin/anaconda3/envs/offline_rl/lib/python3.10/site-packages/torch/nn/modules/module.py", line 1739, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)
  File "/home/chunyulin/anaconda3/envs/offline_rl/lib/python3.10/site-packages/torch/nn/modules/module.py", line 1750, in _call_impl
    return forward_call(*args, **kwargs)
  File "/home/chunyulin/anaconda3/envs/offline_rl/lib/python3.10/site-packages/torch/nn/modules/container.py", line 250, in forward
    input = module(input)
  File "/home/chunyulin/anaconda3/envs/offline_rl/lib/python3.10/site-packages/torch/nn/modules/module.py", line 1739, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)
  File "/home/chunyulin/anaconda3/envs/offline_rl/lib/python3.10/site-packages/torch/nn/modules/module.py", line 1750, in _call_impl
    return forward_call(*args, **kwargs)
  File "/home/chunyulin/anaconda3/envs/offline_rl/lib/python3.10/site-packages/torch/nn/modules/linear.py", line 125, in forward
    return F.linear(input, self.weight, self.bias)
KeyboardInterrupt
